Fecha;recurso;codigo_agente;combustible;consumo_combustible_mbtu
2020-01-09;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-01-09;CARTAGENA 1;ENDG;GAS;0,00
2020-01-09;CARTAGENA 2;ENDG;GAS;0,00
2020-01-09;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-01-09;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-01-09;CARTAGENA 3;ENDG;GAS;0,00
2020-01-09;FLORES 1;TMFG;GAS NI;0,00
2020-01-09;FLORES 1;TMFG;GAS;0,00
2020-01-09;FLORES 4B;TMFG;GAS;0,00
2020-01-09;FLORES 4B;TMFG;GAS NI;0,00
2020-01-09;GECELCA 3;GECG;CARBON;38418,84
2020-01-09;GECELCA 32;GECG;CARBON;62374,11
2020-01-09;GUAJIRA 1;GECG;GAS;6729,29
2020-01-09;GUAJIRA 1;GECG;CARBON;26620,55
2020-01-09;GUAJIRA 2;GECG;GAS;6085,32
2020-01-09;GUAJIRA 2;GECG;CARBON;25020,76
2020-01-09;MERILECTRICA 1;EPSG;GAS;0,00
2020-01-09;PAIPA 1;HIMG;CARBON;11398,83
2020-01-09;PAIPA 2;HIMG;CARBON;21433,56
2020-01-09;PAIPA 3;HIMG;CARBON;18002,83
2020-01-09;PAIPA 4;SOCG;CARBON;36711,94
2020-01-09;PROELECTRICA 1;PRIG;GAS;9413,00
2020-01-09;TASAJERO 1;TRMG;CARBON;13412,69
2020-01-09;TASAJERO 2;TERG;CARBON;38095,42
2020-01-09;TEBSAB;TBSG;GAS;93815,33
2020-01-09;TEBSAB;TBSG;GAS NI;322,08
2020-01-09;TERMOCANDELARIA 1;TCIG;ACPM;0,00
2020-01-09;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-01-09;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-01-09;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-01-09;TERMOCANDELARIA 2;TCIG;ACPM;0,00
2020-01-09;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-01-09;TERMOCENTRO CC;ISGG;GAS;0,00
2020-01-09;TERMOCENTRO CC;ISGG;QUEROSENE;0,00
2020-01-09;TERMODORADA 1;EPMG;GAS;0,00
2020-01-09;TERMODORADA 1;EPMG;ACPM;0,00
2020-01-09;TERMOEMCALI 1;TEMG;GAS;0,00
2020-01-09;TERMONORTE;TMNG;COMBUSTOLEO;0,00
2020-01-09;TERMONORTE;TMNG;GAS;0,00
2020-01-09;TERMONORTE;TMNG;ACPM;0,00
2020-01-09;TERMOSIERRAB;EPMG;ACPM;0,00
2020-01-09;TERMOSIERRAB;EPMG;GAS;35791,07
2020-01-09;TERMOVALLE 1;TMVG;GAS;25635,06
2020-01-09;TERMOVALLE 1;TMVG;ACPM;0,00
2020-01-09;TERMOYOPAL 2;TYPG;GAS;9661,00
2020-01-09;ZIPAEMG 2;ENDG;CARBON;12149,50
2020-01-09;ZIPAEMG 4;ENDG;CARBON;19268,90
2020-01-09;ZIPAEMG 5;ENDG;CARBON;17240,94
2020-01-10;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-01-10;BARRANQUILLA 3;TBSG;GAS;0,00
2020-01-10;BARRANQUILLA 3;TBSG;COMBUSTOLEO;0,00
2020-01-10;BARRANQUILLA 4;TBSG;GAS;0,00
2020-01-10;BARRANQUILLA 4;TBSG;COMBUSTOLEO;0,00
2020-01-10;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-01-10;CARTAGENA 1;ENDG;GAS;0,00
2020-01-10;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-01-10;CARTAGENA 2;ENDG;GAS;0,00
2020-01-10;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-01-10;CARTAGENA 3;ENDG;GAS;0,00
2020-01-10;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-01-10;FLORES 1;TMFG;GAS NI;0,00
2020-01-10;FLORES 1;TMFG;GAS;0,00
2020-01-10;FLORES 4B;TMFG;GAS;0,00
2020-01-10;FLORES 4B;TMFG;GAS NI;0,00
2020-01-10;GECELCA 3;GECG;CARBON;37741,55
2020-01-10;GECELCA 32;GECG;CARBON;57221,98
2020-01-10;GUAJIRA 1;GECG;CARBON;24340,06
2020-01-10;GUAJIRA 1;GECG;GAS;7406,37
2020-01-10;GUAJIRA 2;GECG;CARBON;13703,24
2020-01-10;GUAJIRA 2;GECG;GAS;384,20
2020-01-10;MERILECTRICA 1;EPSG;GAS;0,00
2020-01-10;PAIPA 1;HIMG;CARBON;11349,08
2020-01-10;PAIPA 2;HIMG;CARBON;21558,01
2020-01-10;PAIPA 3;HIMG;CARBON;18010,67
2020-01-10;PAIPA 4;SOCG;CARBON;36693,79
2020-01-10;PROELECTRICA 1;PRIG;GAS;17127,00
2020-01-10;TASAJERO 1;TRMG;CARBON;10861,61
2020-01-10;TASAJERO 2;TERG;CARBON;35210,99
2020-01-10;TEBSAB;TBSG;GAS NI;0,00
2020-01-10;TEBSAB;TBSG;GAS;95802,00
2020-01-10;TERMOCANDELARIA 1;TCIG;ACPM;0,00
2020-01-10;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-01-10;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-01-10;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-01-10;TERMOCANDELARIA 2;TCIG;ACPM;0,00
2020-01-10;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-01-10;TERMOCENTRO CC;ISGG;GAS;0,00
2020-01-10;TERMOCENTRO CC;ISGG;QUEROSENE;0,00
2020-01-10;TERMODORADA 1;EPMG;ACPM;0,00
2020-01-10;TERMODORADA 1;EPMG;GAS;0,00
2020-01-10;TERMOEMCALI 1;TEMG;GAS;0,00
2020-01-10;TERMONORTE;TMNG;COMBUSTOLEO;0,00
2020-01-10;TERMONORTE;TMNG;GAS;0,00
2020-01-10;TERMONORTE;TMNG;ACPM;0,00
2020-01-10;TERMOSIERRAB;EPMG;GAS;36489,38
2020-01-10;TERMOSIERRAB;EPMG;ACPM;0,00
2020-01-10;TERMOVALLE 1;TMVG;ACPM;0,00
2020-01-10;TERMOVALLE 1;TMVG;GAS;0,00
2020-01-10;TERMOYOPAL 2;TYPG;GAS;9654,24
2020-01-10;ZIPAEMG 2;ENDG;CARBON;5762,76
2020-01-10;ZIPAEMG 3;ENDG;CARBON;4431,11
2020-01-10;ZIPAEMG 4;ENDG;CARBON;18835,02
2020-01-10;ZIPAEMG 5;ENDG;CARBON;16974,44
2020-01-11;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-01-11;BARRANQUILLA 3;TBSG;GAS;0,00
2020-01-11;BARRANQUILLA 3;TBSG;COMBUSTOLEO;0,00
2020-01-11;BARRANQUILLA 4;TBSG;GAS;0,00
2020-01-11;BARRANQUILLA 4;TBSG;COMBUSTOLEO;0,00
2020-01-11;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-01-11;CARTAGENA 1;ENDG;GAS;0,00
2020-01-11;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-01-11;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-01-11;CARTAGENA 2;ENDG;GAS;0,00
2020-01-11;CARTAGENA 3;ENDG;GAS;0,00
2020-01-11;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-01-11;FLORES 1;TMFG;GAS;0,00
2020-01-11;FLORES 1;TMFG;GAS NI;0,00
2020-01-11;FLORES 4B;TMFG;GAS NI;0,00
2020-01-11;FLORES 4B;TMFG;GAS;35922,00
2020-01-11;GECELCA 3;GECG;CARBON;42651,49
2020-01-11;GECELCA 32;GECG;CARBON;61226,09
2020-01-11;GUAJIRA 1;GECG;GAS;8584,20
2020-01-11;GUAJIRA 1;GECG;CARBON;25540,12
2020-01-11;GUAJIRA 2;GECG;GAS;0,00
2020-01-11;GUAJIRA 2;GECG;CARBON;0,00
2020-01-11;MERILECTRICA 1;EPSG;GAS;0,00
2020-01-11;PAIPA 1;HIMG;CARBON;10928,06
2020-01-11;PAIPA 2;HIMG;CARBON;20376,12
2020-01-11;PAIPA 3;HIMG;CARBON;17291,39
2020-01-11;PAIPA 4;SOCG;CARBON;36724,90
2020-01-11;PROELECTRICA 1;PRIG;GAS;1077,00
2020-01-11;TASAJERO 1;TRMG;CARBON;13382,27
2020-01-11;TASAJERO 2;TERG;CARBON;37974,02
2020-01-11;TEBSAB;TBSG;GAS NI;0,00
2020-01-11;TEBSAB;TBSG;GAS;75099,72
2020-01-11;TERMOCANDELARIA 1;TCIG;ACPM;0,00
2020-01-11;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-01-11;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-01-11;TERMOCANDELARIA 2;TCIG;ACPM;0,00
2020-01-11;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-01-11;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-01-11;TERMOCENTRO CC;ISGG;GAS;0,00
2020-01-11;TERMOCENTRO CC;ISGG;QUEROSENE;0,00
2020-01-11;TERMODORADA 1;EPMG;GAS;0,00
2020-01-11;TERMODORADA 1;EPMG;ACPM;0,00
2020-01-11;TERMOEMCALI 1;TEMG;GAS;0,00
2020-01-11;TERMONORTE;TMNG;COMBUSTOLEO;0,00
2020-01-11;TERMONORTE;TMNG;ACPM;0,00
2020-01-11;TERMONORTE;TMNG;GAS;0,00
2020-01-11;TERMOSIERRAB;EPMG;ACPM;0,00
2020-01-11;TERMOSIERRAB;EPMG;GAS;36503,26
2020-01-11;TERMOVALLE 1;TMVG;GAS;36220,87
2020-01-11;TERMOVALLE 1;TMVG;ACPM;0,00
2020-01-11;TERMOYOPAL 2;TYPG;GAS;9696,37
2020-01-11;ZIPAEMG 2;ENDG;CARBON;6033,11
2020-01-11;ZIPAEMG 3;ENDG;CARBON;12836,93
2020-01-11;ZIPAEMG 4;ENDG;CARBON;0,16
2020-01-11;ZIPAEMG 5;ENDG;CARBON;17185,97
2020-01-12;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-01-12;BARRANQUILLA 3;TBSG;COMBUSTOLEO;0,00
2020-01-12;BARRANQUILLA 3;TBSG;GAS;0,00
2020-01-12;BARRANQUILLA 4;TBSG;COMBUSTOLEO;0,00
2020-01-12;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-01-12;BARRANQUILLA 4;TBSG;GAS;0,00
2020-01-12;CARTAGENA 1;ENDG;GAS;0,00
2020-01-12;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-01-12;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-01-12;CARTAGENA 2;ENDG;GAS;0,00
2020-01-12;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-01-12;CARTAGENA 3;ENDG;GAS;0,00
2020-01-12;FLORES 1;TMFG;GAS NI;0,00
2020-01-12;FLORES 1;TMFG;GAS;7669,41
2020-01-12;FLORES 4B;TMFG;GAS NI;0,00
2020-01-12;FLORES 4B;TMFG;GAS;56358,04
2020-01-12;GECELCA 3;GECG;CARBON;39466,45
2020-01-12;GECELCA 32;GECG;CARBON;60859,78
2020-01-12;GUAJIRA 1;GECG;CARBON;25165,01
2020-01-12;GUAJIRA 1;GECG;GAS;9414,01
2020-01-12;GUAJIRA 2;GECG;CARBON;0,00
2020-01-12;GUAJIRA 2;GECG;GAS;0,00
2020-01-12;MERILECTRICA 1;EPSG;GAS;0,00
2020-01-12;PAIPA 1;HIMG;CARBON;11296,61
2020-01-12;PAIPA 2;HIMG;CARBON;21510,55
2020-01-12;PAIPA 3;HIMG;CARBON;18002,90
2020-01-12;PAIPA 4;SOCG;CARBON;36673,05
2020-01-12;PROELECTRICA 1;PRIG;GAS;3192,00
2020-01-12;TASAJERO 1;TRMG;CARBON;13396,49
2020-01-12;TASAJERO 2;TERG;CARBON;38146,61
2020-01-12;TEBSAB;TBSG;GAS NI;0,00
2020-01-12;TEBSAB;TBSG;GAS;37259,59
2020-01-12;TERMOCANDELARIA 1;TCIG;ACPM;0,00
2020-01-12;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-01-12;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-01-12;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-01-12;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-01-12;TERMOCANDELARIA 2;TCIG;ACPM;0,00
2020-01-12;TERMOCENTRO CC;ISGG;GAS;0,00
2020-01-12;TERMOCENTRO CC;ISGG;QUEROSENE;0,00
2020-01-12;TERMODORADA 1;EPMG;GAS;0,00
2020-01-12;TERMODORADA 1;EPMG;ACPM;0,00
2020-01-12;TERMOEMCALI 1;TEMG;GAS;0,00
2020-01-12;TERMONORTE;TMNG;ACPM;0,00
2020-01-12;TERMONORTE;TMNG;COMBUSTOLEO;0,00
2020-01-12;TERMONORTE;TMNG;GAS;0,00
2020-01-12;TERMOSIERRAB;EPMG;ACPM;0,00
2020-01-12;TERMOSIERRAB;EPMG;GAS;36653,32
2020-01-12;TERMOVALLE 1;TMVG;GAS;35967,32
2020-01-12;TERMOVALLE 1;TMVG;ACPM;0,00
2020-01-12;TERMOYOPAL 2;TYPG;GAS;9687,77
2020-01-12;ZIPAEMG 2;ENDG;CARBON;7737,91
2020-01-12;ZIPAEMG 3;ENDG;CARBON;15294,14
2020-01-12;ZIPAEMG 5;ENDG;CARBON;13815,96
2020-01-13;BARRANQUILLA 3;TBSG;COMBUSTOLEO;0,00
2020-01-13;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-01-13;BARRANQUILLA 3;TBSG;GAS;0,00
2020-01-13;BARRANQUILLA 4;TBSG;COMBUSTOLEO;0,00
2020-01-13;BARRANQUILLA 4;TBSG;GAS;0,00
2020-01-13;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-01-13;CARTAGENA 1;ENDG;GAS;0,00
2020-01-13;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-01-13;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-01-13;CARTAGENA 2;ENDG;GAS;0,00
2020-01-13;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-01-13;CARTAGENA 3;ENDG;GAS;0,00
2020-01-13;FLORES 1;TMFG;GAS;23042,30
2020-01-13;FLORES 1;TMFG;GAS NI;0,00
2020-01-13;FLORES 4B;TMFG;GAS NI;0,00
2020-01-13;FLORES 4B;TMFG;GAS;78785,18
2020-01-13;GECELCA 3;GECG;CARBON;38525,49
2020-01-13;GECELCA 32;GECG;CARBON;58954,71
2020-01-13;GUAJIRA 1;GECG;CARBON;27446,69
2020-01-13;GUAJIRA 1;GECG;GAS;10023,30
2020-01-13;GUAJIRA 2;GECG;CARBON;0,00
2020-01-13;GUAJIRA 2;GECG;GAS;0,00
2020-01-13;MERILECTRICA 1;EPSG;GAS;0,00
2020-01-13;PAIPA 1;HIMG;CARBON;11365,07
2020-01-13;PAIPA 2;HIMG;CARBON;21544,34
2020-01-13;PAIPA 3;HIMG;CARBON;17984,96
2020-01-13;PAIPA 4;SOCG;CARBON;36722,10
2020-01-13;PROELECTRICA 1;PRIG;GAS;1079,00
2020-01-13;TASAJERO 1;TRMG;CARBON;13401,45
2020-01-13;TASAJERO 2;TERG;CARBON;38153,29
2020-01-13;TEBSAB;TBSG;GAS NI;7500,00
2020-01-13;TEBSAB;TBSG;GAS;107015,75
2020-01-13;TERMOCANDELARIA 1;TCIG;ACPM;0,00
2020-01-13;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-01-13;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-01-13;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-01-13;TERMOCANDELARIA 2;TCIG;ACPM;0,00
2020-01-13;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-01-13;TERMOCENTRO CC;ISGG;GAS;0,00
2020-01-13;TERMOCENTRO CC;ISGG;QUEROSENE;0,00
2020-01-13;TERMODORADA 1;EPMG;GAS;0,00
2020-01-13;TERMODORADA 1;EPMG;ACPM;0,00
2020-01-13;TERMOEMCALI 1;TEMG;GAS;0,00
2020-01-13;TERMONORTE;TMNG;GAS;0,00
2020-01-13;TERMONORTE;TMNG;ACPM;0,00
2020-01-13;TERMONORTE;TMNG;COMBUSTOLEO;0,00
2020-01-13;TERMOSIERRAB;EPMG;ACPM;0,00
2020-01-13;TERMOSIERRAB;EPMG;GAS;36378,63
2020-01-13;TERMOVALLE 1;TMVG;GAS;621,28
2020-01-13;TERMOVALLE 1;TMVG;ACPM;0,00
2020-01-13;TERMOYOPAL 2;TYPG;GAS;9659,55
2020-01-13;ZIPAEMG 2;ENDG;CARBON;12587,54
2020-01-13;ZIPAEMG 3;ENDG;CARBON;15086,54
2020-01-13;ZIPAEMG 5;ENDG;CARBON;4280,74
2020-01-14;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-01-14;BARRANQUILLA 3;TBSG;COMBUSTOLEO;0,00
2020-01-14;BARRANQUILLA 3;TBSG;GAS;0,00
2020-01-14;BARRANQUILLA 4;TBSG;COMBUSTOLEO;0,00
2020-01-14;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-01-14;BARRANQUILLA 4;TBSG;GAS;0,00
2020-01-14;CARTAGENA 1;ENDG;GAS;0,00
2020-01-14;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-01-14;CARTAGENA 2;ENDG;GAS;0,00
2020-01-14;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-01-14;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-01-14;CARTAGENA 3;ENDG;GAS;0,00
2020-01-14;FLORES 1;TMFG;GAS NI;37,70
2020-01-14;FLORES 1;TMFG;GAS;275,91
2020-01-14;FLORES 4B;TMFG;GAS NI;27962,33
2020-01-14;FLORES 4B;TMFG;GAS;53721,99
2020-01-14;GECELCA 3;GECG;CARBON;42167,09
2020-01-14;GECELCA 32;GECG;CARBON;61755,44
2020-01-14;GUAJIRA 1;GECG;CARBON;29620,59
2020-01-14;GUAJIRA 1;GECG;GAS;8407,19
2020-01-14;GUAJIRA 2;GECG;GAS;0,00
2020-01-14;GUAJIRA 2;GECG;CARBON;0,00
2020-01-14;MERILECTRICA 1;EPSG;GAS;0,00
2020-01-14;PAIPA 1;HIMG;CARBON;11365,70
2020-01-14;PAIPA 2;HIMG;CARBON;21563,34
2020-01-14;PAIPA 3;HIMG;CARBON;18026,89
2020-01-14;PAIPA 4;SOCG;CARBON;36704,30
2020-01-14;PROELECTRICA 1;PRIG;GAS;0,00
2020-01-14;TASAJERO 1;TRMG;CARBON;13397,15
2020-01-14;TASAJERO 2;TERG;CARBON;38135,78
2020-01-14;TEBSAB;TBSG;GAS;133566,94
2020-01-14;TEBSAB;TBSG;GAS NI;0,00
2020-01-14;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-01-14;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-01-14;TERMOCANDELARIA 1;TCIG;ACPM;0,00
2020-01-14;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-01-14;TERMOCANDELARIA 2;TCIG;ACPM;0,00
2020-01-14;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-01-14;TERMOCENTRO CC;ISGG;GAS;0,00
2020-01-14;TERMOCENTRO CC;ISGG;QUEROSENE;0,00
2020-01-14;TERMODORADA 1;EPMG;GAS;0,00
2020-01-14;TERMODORADA 1;EPMG;ACPM;0,00
2020-01-14;TERMOEMCALI 1;TEMG;GAS;0,00
2020-01-14;TERMONORTE;TMNG;ACPM;232,02
2020-01-14;TERMONORTE;TMNG;COMBUSTOLEO;0,00
2020-01-14;TERMONORTE;TMNG;GAS;6036,05
2020-01-14;TERMOSIERRAB;EPMG;GAS;36268,82
2020-01-14;TERMOSIERRAB;EPMG;ACPM;0,00
2020-01-14;TERMOVALLE 1;TMVG;ACPM;0,00
2020-01-14;TERMOVALLE 1;TMVG;GAS;31580,17
2020-01-14;TERMOYOPAL 2;TYPG;GAS;9638,40
2020-01-14;ZIPAEMG 2;ENDG;CARBON;9964,97
2020-01-14;ZIPAEMG 3;ENDG;CARBON;9119,23
2020-01-15;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-01-15;BARRANQUILLA 3;TBSG;GAS;446,59
2020-01-15;BARRANQUILLA 3;TBSG;COMBUSTOLEO;0,00
2020-01-15;BARRANQUILLA 4;TBSG;COMBUSTOLEO;0,00
2020-01-15;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-01-15;BARRANQUILLA 4;TBSG;GAS;0,00
2020-01-15;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-01-15;CARTAGENA 1;ENDG;GAS;0,00
2020-01-15;CARTAGENA 2;ENDG;GAS;0,00
2020-01-15;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-01-15;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-01-15;CARTAGENA 3;ENDG;GAS;0,00
2020-01-15;FLORES 1;TMFG;GAS NI;0,00
2020-01-15;FLORES 1;TMFG;GAS;0,00
2020-01-15;FLORES 4B;TMFG;GAS;70821,84
2020-01-15;FLORES 4B;TMFG;GAS NI;0,00
2020-01-15;GECELCA 3;GECG;CARBON;41632,60
2020-01-15;GECELCA 32;GECG;CARBON;62303,15
2020-01-15;GUAJIRA 1;GECG;CARBON;27723,54
2020-01-15;GUAJIRA 1;GECG;GAS;9614,38
2020-01-15;GUAJIRA 2;GECG;CARBON;0,00
2020-01-15;GUAJIRA 2;GECG;GAS;0,00
2020-01-15;MERILECTRICA 1;EPSG;GAS;0,00
2020-01-15;PAIPA 1;HIMG;CARBON;11285,44
2020-01-15;PAIPA 2;HIMG;CARBON;21549,60
2020-01-15;PAIPA 3;HIMG;CARBON;18088,48
2020-01-15;PAIPA 4;SOCG;CARBON;36548,42
2020-01-15;PROELECTRICA 1;PRIG;GAS;0,00
2020-01-15;TASAJERO 1;TRMG;CARBON;13401,34
2020-01-15;TASAJERO 2;TERG;CARBON;38152,77
2020-01-15;TEBSAB;TBSG;GAS NI;25999,92
2020-01-15;TEBSAB;TBSG;GAS;95192,26
2020-01-15;TERMOCANDELARIA 1;TCIG;ACPM;0,00
2020-01-15;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-01-15;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-01-15;TERMOCANDELARIA 2;TCIG;ACPM;0,00
2020-01-15;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-01-15;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-01-15;TERMOCENTRO CC;ISGG;GAS;0,00
2020-01-15;TERMOCENTRO CC;ISGG;QUEROSENE;0,00
2020-01-15;TERMODORADA 1;EPMG;GAS;0,00
2020-01-15;TERMODORADA 1;EPMG;ACPM;0,00
2020-01-15;TERMOEMCALI 1;TEMG;GAS;0,00
2020-01-15;TERMONORTE;TMNG;ACPM;198,34
2020-01-15;TERMONORTE;TMNG;COMBUSTOLEO;0,00
2020-01-15;TERMONORTE;TMNG;GAS;7520,00
2020-01-15;TERMOSIERRAB;EPMG;ACPM;0,00
2020-01-15;TERMOSIERRAB;EPMG;GAS;36976,07
2020-01-15;TERMOVALLE 1;TMVG;ACPM;0,00
2020-01-15;TERMOVALLE 1;TMVG;GAS;31345,65
2020-01-15;TERMOYOPAL 2;TYPG;GAS;9562,43
2020-01-15;ZIPAEMG 2;ENDG;CARBON;12488,52
2020-01-15;ZIPAEMG 4;ENDG;CARBON;69,10
2020-01-15;ZIPAEMG 5;ENDG;CARBON;110,21
2020-01-16;BARRANQUILLA 3;TBSG;COMBUSTOLEO;0,00
2020-01-16;BARRANQUILLA 3;TBSG;GAS;10374,58
2020-01-16;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-01-16;BARRANQUILLA 4;TBSG;COMBUSTOLEO;0,00
2020-01-16;BARRANQUILLA 4;TBSG;GAS;0,00
2020-01-16;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-01-16;CARTAGENA 1;ENDG;GAS;0,00
2020-01-16;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-01-16;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-01-16;CARTAGENA 2;ENDG;GAS;0,00
2020-01-16;CARTAGENA 3;ENDG;GAS;0,00
2020-01-16;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-01-16;FLORES 1;TMFG;GAS NI;0,00
2020-01-16;FLORES 1;TMFG;GAS;0,00
2020-01-16;FLORES 4B;TMFG;GAS NI;10000,01
2020-01-16;FLORES 4B;TMFG;GAS;61059,32
2020-01-16;GECELCA 3;GECG;CARBON;43423,10
2020-01-16;GECELCA 32;GECG;CARBON;60810,49
2020-01-16;GUAJIRA 1;GECG;GAS;8942,21
2020-01-16;GUAJIRA 1;GECG;CARBON;29062,48
2020-01-16;GUAJIRA 2;GECG;CARBON;0,00
2020-01-16;GUAJIRA 2;GECG;GAS;0,00
2020-01-16;MERILECTRICA 1;EPSG;GAS;0,00
2020-01-16;PAIPA 1;HIMG;CARBON;8824,41
2020-01-16;PAIPA 2;HIMG;CARBON;21939,50
2020-01-16;PAIPA 3;HIMG;CARBON;18138,59
2020-01-16;PAIPA 4;SOCG;CARBON;36671,74
2020-01-16;PROELECTRICA 1;PRIG;GAS;13758,00
2020-01-16;TASAJERO 1;TRMG;CARBON;13404,74
2020-01-16;TASAJERO 2;TERG;CARBON;38183,97
2020-01-16;TEBSAB;TBSG;GAS;97801,13
2020-01-16;TEBSAB;TBSG;GAS NI;22000,08
2020-01-16;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-01-16;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-01-16;TERMOCANDELARIA 1;TCIG;ACPM;0,00
2020-01-16;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-01-16;TERMOCANDELARIA 2;TCIG;ACPM;0,00
2020-01-16;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-01-16;TERMOCENTRO CC;ISGG;QUEROSENE;0,00
2020-01-16;TERMOCENTRO CC;ISGG;GAS;0,00
2020-01-16;TERMODORADA 1;EPMG;ACPM;0,00
2020-01-16;TERMODORADA 1;EPMG;GAS;0,00
2020-01-16;TERMOEMCALI 1;TEMG;GAS;0,00
2020-01-16;TERMONORTE;TMNG;ACPM;271,26
2020-01-16;TERMONORTE;TMNG;COMBUSTOLEO;3912,28
2020-01-16;TERMONORTE;TMNG;GAS;399,62
2020-01-16;TERMOSIERRAB;EPMG;ACPM;0,00
2020-01-16;TERMOSIERRAB;EPMG;GAS;36264,57
2020-01-16;TERMOVALLE 1;TMVG;ACPM;0,00
2020-01-16;TERMOVALLE 1;TMVG;GAS;35179,10
2020-01-16;TERMOYOPAL 2;TYPG;GAS;9690,62
2020-01-16;ZIPAEMG 2;ENDG;CARBON;12040,34
2020-01-16;ZIPAEMG 4;ENDG;CARBON;24,24
2020-01-16;ZIPAEMG 5;ENDG;CARBON;302,84
2020-01-17;BARRANQUILLA 3;TBSG;GAS;11330,73
2020-01-17;BARRANQUILLA 3;TBSG;COMBUSTOLEO;0,00
2020-01-17;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-01-17;BARRANQUILLA 4;TBSG;GAS;0,00
2020-01-17;BARRANQUILLA 4;TBSG;COMBUSTOLEO;0,00
2020-01-17;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-01-17;CARTAGENA 1;ENDG;GAS;0,00
2020-01-17;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-01-17;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
